start,finish,QB120A-CORRENTE-M1_avg,QB120A-CORRENTE-M2_avg,is_anomaly
2020-04-20T12:29:00Z,2020-04-20T12:30:00Z,23.8373,19.3027,0
2020-04-20T12:30:00Z,2020-04-20T12:31:00Z,23.9167,19.4375,0
2020-04-20T12:31:00Z,2020-04-20T12:32:00Z,24.3908,19.7575,0
2020-04-20T12:32:00Z,2020-04-20T12:33:00Z,24.6746,20.3446,0
2020-04-20T12:33:00Z,2020-04-20T12:34:00Z,19.5991,16.6418,1
2020-04-20T12:34:00Z,2020-04-20T12:35:00Z,17.5417,15.1525,1
2020-04-20T12:35:00Z,2020-04-20T12:36:00Z,17.56,15.165,1
2020-04-20T12:36:00Z,2020-04-20T12:37:00Z,17.6083,15.175,1
2020-04-20T12:37:00Z,2020-04-20T12:38:00Z,17.6875,15.3258,1
2020-04-20T12:38:00Z,2020-04-20T12:39:00Z,17.7,15.3333,1
2020-04-20T12:39:00Z,2020-04-20T12:40:00Z,17.51,15.1517,1
2020-04-20T12:40:00Z,2020-04-20T12:41:00Z,17.6254,15.2177,1
2020-04-20T12:41:00Z,2020-04-20T12:42:00Z,17.7018,15.3327,1
2020-04-20T12:42:00Z,2020-04-20T12:43:00Z,17.5733,15.2158,1
2020-04-20T12:43:00Z,2020-04-20T12:44:00Z,24.6083,20.6531,0
2020-04-20T12:44:00Z,2020-04-20T12:45:00Z,26.0508,21.3791,0
2020-04-20T12:45:00Z,2020-04-20T12:46:00Z,25.935,21.5367,0
2020-04-20T12:46:00Z,2020-04-20T12:47:00Z,25.9739,21.4642,0
2020-04-20T12:47:00Z,2020-04-20T12:48:00Z,19.9691,17.9373,0
2020-04-20T12:48:00Z,2020-04-20T12:49:00Z,17.7392,15.3733,1
2020-04-20T12:49:00Z,2020-04-20T12:50:00Z,17.8577,15.4575,1
2020-04-20T12:50:00Z,2020-04-20T12:51:00Z,17.7291,15.372,1
2020-04-20T12:51:00Z,2020-04-20T12:52:00Z,17.7127,15.3367,1
2020-04-20T12:52:00Z,2020-04-20T12:53:00Z,17.6775,15.3258,1
2020-04-20T12:53:00Z,2020-04-20T12:54:00Z,17.6892,15.3162,1
2020-04-20T12:54:00Z,2020-04-20T12:55:00Z,17.6155,15.25,1
2020-04-20T12:55:00Z,2020-04-20T12:56:00Z,17.6225,15.2325,1
2020-04-20T12:56:00Z,2020-04-20T12:57:00Z,21.3339,17.3708,0
2020-04-20T12:57:00Z,2020-04-20T12:58:00Z,24.1582,19.8525,0
2020-04-20T12:58:00Z,2020-04-20T12:59:00Z,24.1783,19.6739,0
2020-04-20T12:59:00Z,2020-04-20T13:00:00Z,24.0383,19.7258,0
2020-04-20T13:00:00Z,2020-04-20T13:01:00Z,23.8717,19.6364,0
2020-04-20T13:01:00Z,2020-04-20T13:02:00Z,24.3315,19.7183,0
2020-04-20T13:02:00Z,2020-04-20T13:03:00Z,24.4827,20.2992,0
2020-04-20T13:03:00Z,2020-04-20T13:04:00Z,24.8108,20.6333,0
2020-04-20T13:04:00Z,2020-04-20T13:05:00Z,24.7142,20.6217,0
2020-04-20T13:05:00Z,2020-04-20T13:06:00Z,24.4733,20.4633,0
2020-04-20T13:06:00Z,2020-04-20T13:07:00Z,24.5031,20.4308,0
2020-04-20T13:07:00Z,2020-04-20T13:08:00Z,24.5273,20.3362,0
2020-04-20T13:08:00Z,2020-04-20T13:09:00Z,24.5733,20.2246,0
2020-04-20T13:09:00Z,2020-04-20T13:10:00Z,24.64,20.0067,0
2020-04-20T13:10:00Z,2020-04-20T13:11:00Z,24.6546,19.93,0
2020-04-20T13:11:00Z,2020-04-20T13:12:00Z,24.4983,19.9977,0
2020-04-20T13:12:00Z,2020-04-20T13:13:00Z,24.2618,19.9473,0
2020-04-20T13:13:00Z,2020-04-20T13:14:00Z,24.1967,19.8233,0
2020-04-20T13:14:00Z,2020-04-20T13:15:00Z,24.3017,19.6183,0
2020-04-20T13:15:00Z,2020-04-20T13:16:00Z,24.7283,19.9275,0
2020-04-20T13:16:00Z,2020-04-20T13:17:00Z,24.9767,20.6842,0
2020-04-20T13:17:00Z,2020-04-20T13:18:00Z,24.8767,21.1425,0
2020-04-20T13:18:00Z,2020-04-20T13:19:00Z,25.065,21.1742,0
2020-04-20T13:19:00Z,2020-04-20T13:20:00Z,24.8308,20.9362,0
2020-04-20T13:20:00Z,2020-04-20T13:21:00Z,25.0508,21.1682,0
2020-04-20T13:21:00Z,2020-04-20T13:22:00Z,24.9155,21.1458,0
2020-04-20T13:22:00Z,2020-04-20T13:23:00Z,24.8275,21.1567,0
2020-04-20T13:23:00Z,2020-04-20T13:24:00Z,24.8677,21.0583,0
2020-04-20T13:24:00Z,2020-04-20T13:25:00Z,24.5182,21.0977,0
2020-04-20T13:25:00Z,2020-04-20T13:26:00Z,24.3392,21.1482,0
2020-04-20T13:26:00Z,2020-04-20T13:27:00Z,24.26,20.85,0
2020-04-20T13:27:00Z,2020-04-20T13:28:00Z,24.1731,20.6667,0
2020-04-20T13:28:00Z,2020-04-20T13:29:00Z,24.09,20.5108,0
2020-04-20T13:29:00Z,2020-04-20T13:30:00Z,24.555,20.9231,0
2020-04-20T13:30:00Z,2020-04-20T13:31:00Z,24.4708,20.9209,0
2020-04-20T13:31:00Z,2020-04-20T13:32:00Z,24.3792,20.9108,0
2020-04-20T13:32:00Z,2020-04-20T13:33:00Z,24.2555,20.81,0
2020-04-20T13:33:00Z,2020-04-20T13:34:00Z,24.2383,20.7915,0
2020-04-20T13:34:00Z,2020-04-20T13:35:00Z,24.265,20.7336,0
2020-04-20T13:35:00Z,2020-04-20T13:36:00Z,24.2983,20.8575,0
2020-04-20T13:36:00Z,2020-04-20T13:37:00Z,24.4062,20.7675,0
2020-04-20T13:37:00Z,2020-04-20T13:38:00Z,24.4864,20.8239,0
2020-04-20T13:38:00Z,2020-04-20T13:39:00Z,24.2567,20.8809,0
2020-04-20T13:39:00Z,2020-04-20T13:40:00Z,24.2425,20.885,0
2020-04-20T13:40:00Z,2020-04-20T13:41:00Z,24.3639,20.89,0
2020-04-20T13:41:00Z,2020-04-20T13:42:00Z,24.5173,20.8654,0
2020-04-20T13:42:00Z,2020-04-20T13:43:00Z,24.475,20.9036,0
2020-04-20T13:43:00Z,2020-04-20T13:44:00Z,24.5733,20.8442,0
2020-04-20T13:44:00Z,2020-04-20T13:45:00Z,24.5477,20.78,0
2020-04-20T13:45:00Z,2020-04-20T13:46:00Z,24.4218,20.5839,0
2020-04-20T13:46:00Z,2020-04-20T13:47:00Z,24.3,20.5375,0
2020-04-20T13:47:00Z,2020-04-20T13:48:00Z,24.4292,20.8082,0
2020-04-20T13:48:00Z,2020-04-20T13:49:00Z,24.2517,20.6817,0
2020-04-20T13:49:00Z,2020-04-20T13:50:00Z,23.6923,20.1275,0
2020-04-20T13:50:00Z,2020-04-20T13:51:00Z,23.5909,19.8115,0
2020-04-20T13:51:00Z,2020-04-20T13:52:00Z,23.4125,19.1746,0
2020-04-20T13:52:00Z,2020-04-20T13:53:00Z,23.305,19.3,0
2020-04-20T13:53:00Z,2020-04-20T13:54:00Z,23.7608,19.5492,0
2020-04-20T13:54:00Z,2020-04-20T13:55:00Z,24.335,19.815,0
2020-04-20T13:55:00Z,2020-04-20T13:56:00Z,24.7692,20.2339,0
2020-04-20T13:56:00Z,2020-04-20T13:57:00Z,25.4554,20.9418,0
2020-04-20T13:57:00Z,2020-04-20T13:58:00Z,25.5664,21.1892,0
2020-04-20T13:58:00Z,2020-04-20T13:59:00Z,25.1158,20.8158,0
2020-04-20T13:59:00Z,2020-04-20T14:00:00Z,25.1458,20.7031,0
2020-04-20T14:00:00Z,2020-04-20T14:01:00Z,25.3908,20.8809,0
2020-04-20T14:01:00Z,2020-04-20T14:02:00Z,25.3142,20.9125,0
2020-04-20T14:02:00Z,2020-04-20T14:03:00Z,25.2564,20.9623,0
2020-04-20T14:03:00Z,2020-04-20T14:04:00Z,25.3942,20.8827,0
2020-04-20T14:04:00Z,2020-04-20T14:05:00Z,25.3725,20.7733,0
2020-04-20T14:05:00Z,2020-04-20T14:06:00Z,25.2323,20.7667,0
2020-04-20T14:06:00Z,2020-04-20T14:07:00Z,25.1982,20.8708,0
2020-04-20T14:07:00Z,2020-04-20T14:08:00Z,25.2858,20.9392,0
2020-04-20T14:08:00Z,2020-04-20T14:09:00Z,25.4,20.7318,0
2020-04-20T14:09:00Z,2020-04-20T14:10:00Z,25.4015,20.7533,0
2020-04-20T14:10:00Z,2020-04-20T14:11:00Z,25.1809,20.6383,0
2020-04-20T14:11:00Z,2020-04-20T14:12:00Z,24.7833,20.2585,0
2020-04-20T14:12:00Z,2020-04-20T14:13:00Z,24.1017,19.8009,0
2020-04-20T14:13:00Z,2020-04-20T14:14:00Z,23.6646,19.2842,0
2020-04-20T14:14:00Z,2020-04-20T14:15:00Z,23.2673,19.0317,0
2020-04-20T14:15:00Z,2020-04-20T14:16:00Z,23.5875,19.3415,0
2020-04-20T14:16:00Z,2020-04-20T14:17:00Z,23.9858,19.6646,0
2020-04-20T14:17:00Z,2020-04-20T14:18:00Z,24.5554,20.045,0
2020-04-20T14:18:00Z,2020-04-20T14:19:00Z,24.9336,20.4658,0
2020-04-20T14:19:00Z,2020-04-20T14:20:00Z,25.195,20.6525,0
2020-04-20T14:20:00Z,2020-04-20T14:21:00Z,25.2583,20.8462,0
2020-04-20T14:21:00Z,2020-04-20T14:22:00Z,25.1785,20.8455,0
2020-04-20T14:22:00Z,2020-04-20T14:23:00Z,25.1955,20.7733,0
2020-04-20T14:23:00Z,2020-04-20T14:24:00Z,25.1327,20.8333,0
2020-04-20T14:24:00Z,2020-04-20T14:25:00Z,25.3258,20.7492,0
2020-04-20T14:25:00Z,2020-04-20T14:26:00Z,25.5067,20.75,0
2020-04-20T14:26:00Z,2020-04-20T14:27:00Z,25.3777,20.7755,0
2020-04-20T14:27:00Z,2020-04-20T14:28:00Z,25.2664,20.7625,0
2020-04-20T14:28:00Z,2020-04-20T14:29:00Z,25.3608,20.8231,0
2020-04-20T14:29:00Z,2020-04-20T14:30:00Z,24.9742,20.6336,0
2020-04-20T14:30:00Z,2020-04-20T14:31:00Z,24.9358,20.8158,0
2020-04-20T14:31:00Z,2020-04-20T14:32:00Z,24.66,20.4925,0
2020-04-20T14:32:00Z,2020-04-20T14:33:00Z,24.2108,20.0069,0
2020-04-20T14:33:00Z,2020-04-20T14:34:00Z,23.785,19.4555,0
2020-04-20T14:34:00Z,2020-04-20T14:35:00Z,23.43,19.0533,0
2020-04-20T14:35:00Z,2020-04-20T14:36:00Z,23.8569,19.4158,0
2020-04-20T14:36:00Z,2020-04-20T14:37:00Z,24.1436,19.86,0
2020-04-20T14:37:00Z,2020-04-20T14:38:00Z,24.3475,20.28,0
2020-04-20T14:38:00Z,2020-04-20T14:39:00Z,24.4092,20.7867,0
2020-04-20T14:39:00Z,2020-04-20T14:40:00Z,24.7185,21.0883,0
2020-04-20T14:40:00Z,2020-04-20T14:41:00Z,24.94,21.8546,0
2020-04-20T14:41:00Z,2020-04-20T14:42:00Z,26.1842,23.3509,0
2020-04-20T14:42:00Z,2020-04-20T14:43:00Z,26.3733,23.5275,0
2020-04-20T14:43:00Z,2020-04-20T14:44:00Z,26.37,23.4958,0
2020-04-20T14:44:00Z,2020-04-20T14:45:00Z,26.1715,23.1339,0
2020-04-20T14:45:00Z,2020-04-20T14:46:00Z,25.9882,22.8546,0
2020-04-20T14:46:00Z,2020-04-20T14:47:00Z,25.7742,22.5725,0
2020-04-20T14:47:00Z,2020-04-20T14:48:00Z,25.6317,22.1242,0
2020-04-20T14:48:00Z,2020-04-20T14:49:00Z,25.6025,21.73,0
2020-04-20T14:49:00Z,2020-04-20T14:50:00Z,25.23,21.1754,0
2020-04-20T14:50:00Z,2020-04-20T14:51:00Z,24.8591,20.6936,0
2020-04-20T14:51:00Z,2020-04-20T14:52:00Z,24.4983,20.3275,0
2020-04-20T14:52:00Z,2020-04-20T14:53:00Z,24.0625,19.8439,0
2020-04-20T14:53:00Z,2020-04-20T14:54:00Z,24.3639,20.0358,0
2020-04-20T14:54:00Z,2020-04-20T14:55:00Z,24.9664,20.5746,0
2020-04-20T14:55:00Z,2020-04-20T14:56:00Z,25.0683,21.0467,0
2020-04-20T14:56:00Z,2020-04-20T14:57:00Z,25.3592,21.48,0
2020-04-20T14:57:00Z,2020-04-20T14:58:00Z,25.785,21.9817,0
2020-04-20T14:58:00Z,2020-04-20T14:59:00Z,25.9569,22.1755,0
2020-04-20T14:59:00Z,2020-04-20T15:00:00Z,25.8173,22.3825,0
2020-04-20T15:00:00Z,2020-04-20T15:01:00Z,25.7492,22.4025,0
2020-04-20T15:01:00Z,2020-04-20T15:02:00Z,25.9667,22.3233,0
2020-04-20T15:02:00Z,2020-04-20T15:03:00Z,25.8939,22.3317,0
2020-04-20T15:03:00Z,2020-04-20T15:04:00Z,26.0464,22.2758,0
2020-04-20T15:04:00Z,2020-04-20T15:05:00Z,26.0267,22.4677,0
2020-04-20T15:05:00Z,2020-04-20T15:06:00Z,26.0667,22.4782,0
2020-04-20T15:06:00Z,2020-04-20T15:07:00Z,26.05,22.4417,0
2020-04-20T15:07:00Z,2020-04-20T15:08:00Z,25.9991,22.4908,0
2020-04-20T15:08:00Z,2020-04-20T15:09:00Z,25.9217,22.5846,0
2020-04-20T15:09:00Z,2020-04-20T15:10:00Z,26.3275,22.7118,0
2020-04-20T15:10:00Z,2020-04-20T15:11:00Z,26.44,22.6217,0
2020-04-20T15:11:00Z,2020-04-20T15:12:00Z,26.5031,22.6333,0
2020-04-20T15:12:00Z,2020-04-20T15:13:00Z,26.6792,22.5992,0
2020-04-20T15:13:00Z,2020-04-20T15:14:00Z,26.6446,22.5946,0
2020-04-20T15:14:00Z,2020-04-20T15:15:00Z,26.6517,22.5433,0
2020-04-20T15:15:00Z,2020-04-20T15:16:00Z,26.6317,22.6075,0
2020-04-20T15:16:00Z,2020-04-20T15:17:00Z,26.8615,22.7369,0
2020-04-20T15:17:00Z,2020-04-20T15:18:00Z,26.8958,22.6155,0
2020-04-20T15:18:00Z,2020-04-20T15:19:00Z,26.92,22.5267,0
2020-04-20T15:19:00Z,2020-04-20T15:20:00Z,26.595,22.5133,0
2020-04-20T15:20:00Z,2020-04-20T15:21:00Z,26.5892,22.2808,0
2020-04-20T15:21:00Z,2020-04-20T15:22:00Z,26.2485,21.8917,0
2020-04-20T15:22:00Z,2020-04-20T15:23:00Z,25.3818,21.2146,0
2020-04-20T15:23:00Z,2020-04-20T15:24:00Z,25.28,21.2333,0
2020-04-20T15:24:00Z,2020-04-20T15:25:00Z,25.6033,21.3342,0
2020-04-20T15:25:00Z,2020-04-20T15:26:00Z,25.87,21.5685,0
2020-04-20T15:26:00Z,2020-04-20T15:27:00Z,26.2569,21.9267,0
2020-04-20T15:27:00Z,2020-04-20T15:28:00Z,26.5018,22.2736,0
2020-04-20T15:28:00Z,2020-04-20T15:29:00Z,26.2792,22.3892,0
2020-04-20T15:29:00Z,2020-04-20T15:30:00Z,26.565,22.44,0
2020-04-20T15:30:00Z,2020-04-20T15:31:00Z,26.7031,22.4467,0
2020-04-20T15:31:00Z,2020-04-20T15:32:00Z,26.5836,22.41,0
2020-04-20T15:32:00Z,2020-04-20T15:33:00Z,26.6108,22.4882,0
2020-04-20T15:33:00Z,2020-04-20T15:34:00Z,26.4733,22.6383,0
2020-04-20T15:34:00Z,2020-04-20T15:35:00Z,26.3377,22.6067,0
2020-04-20T15:35:00Z,2020-04-20T15:36:00Z,26.2733,22.4962,0
2020-04-20T15:36:00Z,2020-04-20T15:37:00Z,26.02,22.1173,0
2020-04-20T15:37:00Z,2020-04-20T15:38:00Z,25.6508,21.5175,0
2020-04-20T15:38:00Z,2020-04-20T15:39:00Z,24.9483,20.5677,0
2020-04-20T15:39:00Z,2020-04-20T15:40:00Z,24.3185,19.9736,0
2020-04-20T15:40:00Z,2020-04-20T15:41:00Z,24.41,19.98,0
2020-04-20T15:41:00Z,2020-04-20T15:42:00Z,24.695,20.5308,0
2020-04-20T15:42:00Z,2020-04-20T15:43:00Z,25.1792,21.1354,0
2020-04-20T15:43:00Z,2020-04-20T15:44:00Z,25.8385,21.44,0
2020-04-20T15:44:00Z,2020-04-20T15:45:00Z,26.4283,21.7442,0
2020-04-20T15:45:00Z,2020-04-20T15:46:00Z,26.6546,22.0292,0
2020-04-20T15:46:00Z,2020-04-20T15:47:00Z,26.8208,22.2362,0
2020-04-20T15:47:00Z,2020-04-20T15:48:00Z,26.6408,22.3682,0
2020-04-20T15:48:00Z,2020-04-20T15:49:00Z,26.6585,22.3133,0
2020-04-20T15:49:00Z,2020-04-20T15:50:00Z,26.3692,22.24,0
2020-04-20T15:50:00Z,2020-04-20T15:51:00Z,26.2064,21.9292,0
2020-04-20T15:51:00Z,2020-04-20T15:52:00Z,25.7508,21.4527,0
2020-04-20T15:52:00Z,2020-04-20T15:53:00Z,24.8731,20.5083,0
2020-04-20T15:53:00Z,2020-04-20T15:54:00Z,24.5091,19.9942,0
2020-04-20T15:54:00Z,2020-04-20T15:55:00Z,24.8425,20.3831,0
2020-04-20T15:55:00Z,2020-04-20T15:56:00Z,25.1542,20.9182,0
2020-04-20T15:56:00Z,2020-04-20T15:57:00Z,25.52,21.545,0
2020-04-20T15:57:00Z,2020-04-20T15:58:00Z,25.7254,21.9717,0
2020-04-20T15:58:00Z,2020-04-20T15:59:00Z,25.92,22.3523,0
2020-04-20T15:59:00Z,2020-04-20T16:00:00Z,26.1275,22.3173,0
2020-04-20T16:00:00Z,2020-04-20T16:01:00Z,26,22.3308,0
2020-04-20T16:01:00Z,2020-04-20T16:02:00Z,25.6958,22.1317,0
2020-04-20T16:02:00Z,2020-04-20T16:03:00Z,24.6977,21.4739,0
2020-04-20T16:03:00Z,2020-04-20T16:04:00Z,23.9564,20.5336,0
2020-04-20T16:04:00Z,2020-04-20T16:05:00Z,23.915,20.4708,0
2020-04-20T16:05:00Z,2020-04-20T16:06:00Z,24.3058,20.9908,0
2020-04-20T16:06:00Z,2020-04-20T16:07:00Z,24.7854,21.5025,0
2020-04-20T16:07:00Z,2020-04-20T16:08:00Z,25.2709,22.12,0
2020-04-20T16:08:00Z,2020-04-20T16:09:00Z,25.4808,22.3658,0
2020-04-20T16:09:00Z,2020-04-20T16:10:00Z,25.525,22.7046,0
2020-04-20T16:10:00Z,2020-04-20T16:11:00Z,25.6308,22.6242,0
2020-04-20T16:11:00Z,2020-04-20T16:12:00Z,25.59,22.8333,0
2020-04-20T16:12:00Z,2020-04-20T16:13:00Z,25.6146,22.58,0
2020-04-20T16:13:00Z,2020-04-20T16:14:00Z,25.54,22.1717,0
2020-04-20T16:14:00Z,2020-04-20T16:15:00Z,24.8185,21.5027,0
2020-04-20T16:15:00Z,2020-04-20T16:16:00Z,24.3058,20.68,0
2020-04-20T16:16:00Z,2020-04-20T16:17:00Z,23.9973,20.2758,0
2020-04-20T16:17:00Z,2020-04-20T16:18:00Z,24.1783,20.4467,0
2020-04-20T16:18:00Z,2020-04-20T16:19:00Z,25.0158,21.0608,0
2020-04-20T16:19:00Z,2020-04-20T16:20:00Z,25.5723,21.3192,0
2020-04-20T16:20:00Z,2020-04-20T16:21:00Z,25.9355,21.7662,0
2020-04-20T16:21:00Z,2020-04-20T16:22:00Z,26.1792,22.1855,0
2020-04-20T16:22:00Z,2020-04-20T16:23:00Z,26.4642,22.4467,0
2020-04-20T16:23:00Z,2020-04-20T16:24:00Z,26.6846,22.5267,0
2020-04-20T16:24:00Z,2020-04-20T16:25:00Z,26.7573,22.61,0
2020-04-20T16:25:00Z,2020-04-20T16:26:00Z,26.915,22.4358,0
2020-04-20T16:26:00Z,2020-04-20T16:27:00Z,26.9783,22.4933,0
2020-04-20T16:27:00Z,2020-04-20T16:28:00Z,26.9131,22.5658,0
2020-04-20T16:28:00Z,2020-04-20T16:29:00Z,26.9225,22.3746,0
2020-04-20T16:29:00Z,2020-04-20T16:30:00Z,26.4546,21.6409,0
2020-04-20T16:30:00Z,2020-04-20T16:31:00Z,25.5525,20.67,0
2020-04-20T16:31:00Z,2020-04-20T16:32:00Z,24.9667,20.0317,0
2020-04-20T16:32:00Z,2020-04-20T16:33:00Z,24.7254,19.7446,0
2020-04-20T16:33:00Z,2020-04-20T16:34:00Z,24.7309,19.7409,0
2020-04-20T16:34:00Z,2020-04-20T16:35:00Z,24.9342,20.19,0
2020-04-20T16:35:00Z,2020-04-20T16:36:00Z,25.29,20.7962,0
2020-04-20T16:36:00Z,2020-04-20T16:37:00Z,25.83,21.29,0
2020-04-20T16:37:00Z,2020-04-20T16:38:00Z,26.2164,21.6133,0
2020-04-20T16:38:00Z,2020-04-20T16:39:00Z,26.4942,21.9075,0
2020-04-20T16:39:00Z,2020-04-20T16:40:00Z,26.6408,22.2008,0
2020-04-20T16:40:00Z,2020-04-20T16:41:00Z,26.5915,22.3364,0
2020-04-20T16:41:00Z,2020-04-20T16:42:00Z,26.75,22.3417,0
2020-04-20T16:42:00Z,2020-04-20T16:43:00Z,26.4842,22.2825,0
2020-04-20T16:43:00Z,2020-04-20T16:44:00Z,26.0342,21.9642,0
2020-04-20T16:44:00Z,2020-04-20T16:45:00Z,25.645,21.5423,0
2020-04-20T16:45:00Z,2020-04-20T16:46:00Z,24.9731,20.7746,0
2020-04-20T16:46:00Z,2020-04-20T16:47:00Z,24.4355,20.1067,0
2020-04-20T16:47:00Z,2020-04-20T16:48:00Z,24.3033,19.8625,0
2020-04-20T16:48:00Z,2020-04-20T16:49:00Z,24.6533,20.2139,0
2020-04-20T16:49:00Z,2020-04-20T16:50:00Z,25.1177,20.7064,0
2020-04-20T16:50:00Z,2020-04-20T16:51:00Z,25.3627,21.0758,0
2020-04-20T16:51:00Z,2020-04-20T16:52:00Z,25.7655,21.6709,0
2020-04-20T16:52:00Z,2020-04-20T16:53:00Z,26.4733,22.2023,0
2020-04-20T16:53:00Z,2020-04-20T16:54:00Z,26.8408,23.0846,0
2020-04-20T16:54:00Z,2020-04-20T16:55:00Z,26.9185,23.0542,0
2020-04-20T16:55:00Z,2020-04-20T16:56:00Z,26.8073,23.1442,0
2020-04-20T16:56:00Z,2020-04-20T16:57:00Z,26.8708,23.11,0
2020-04-20T16:57:00Z,2020-04-20T16:58:00Z,26.6283,23.0855,0
2020-04-20T16:58:00Z,2020-04-20T16:59:00Z,26.7615,23.1242,0
2020-04-20T16:59:00Z,2020-04-20T17:00:00Z,26.6209,22.9333,0
2020-04-20T17:00:00Z,2020-04-20T17:01:00Z,26.5417,22.9677,0
2020-04-20T17:01:00Z,2020-04-20T17:02:00Z,26.5392,22.8491,0
2020-04-20T17:02:00Z,2020-04-20T17:03:00Z,26.4539,22.49,0
2020-04-20T17:03:00Z,2020-04-20T17:04:00Z,25.6664,21.715,0
2020-04-20T17:04:00Z,2020-04-20T17:05:00Z,24.7567,20.5539,0
2020-04-20T17:05:00Z,2020-04-20T17:06:00Z,25.0033,20.6973,0
2020-04-20T17:06:00Z,2020-04-20T17:07:00Z,25.4108,21.2658,0
2020-04-20T17:07:00Z,2020-04-20T17:08:00Z,25.87,21.7425,0
2020-04-20T17:08:00Z,2020-04-20T17:09:00Z,26.1725,22.1739,0
2020-04-20T17:09:00Z,2020-04-20T17:10:00Z,26.6617,22.7436,0
2020-04-20T17:10:00Z,2020-04-20T17:11:00Z,26.7708,23.0208,0
2020-04-20T17:11:00Z,2020-04-20T17:12:00Z,26.7839,23.1025,0
2020-04-20T17:12:00Z,2020-04-20T17:13:00Z,26.5627,23.1117,0
2020-04-20T17:13:00Z,2020-04-20T17:14:00Z,26.7275,23.1617,0
2020-04-20T17:14:00Z,2020-04-20T17:15:00Z,26.7017,23.2873,0
2020-04-20T17:15:00Z,2020-04-20T17:16:00Z,26.5339,23.06,0
2020-04-20T17:16:00Z,2020-04-20T17:17:00Z,26.4891,23.2023,0
2020-04-20T17:17:00Z,2020-04-20T17:18:00Z,26.3692,23.2873,0
2020-04-20T17:18:00Z,2020-04-20T17:19:00Z,26.3467,22.8833,0
2020-04-20T17:19:00Z,2020-04-20T17:20:00Z,26.095,22.5692,0
2020-04-20T17:20:00Z,2020-04-20T17:21:00Z,25.2125,21.6442,0
2020-04-20T17:21:00Z,2020-04-20T17:22:00Z,24.6183,20.46,0
2020-04-20T17:22:00Z,2020-04-20T17:23:00Z,24.5708,20.3109,0
2020-04-20T17:23:00Z,2020-04-20T17:24:00Z,24.7667,20.6633,0
2020-04-20T17:24:00Z,2020-04-20T17:25:00Z,24.9867,21.1831,0
2020-04-20T17:25:00Z,2020-04-20T17:26:00Z,25.4091,21.88,0
2020-04-20T17:26:00Z,2020-04-20T17:27:00Z,25.7592,22.3817,0
2020-04-20T17:27:00Z,2020-04-20T17:28:00Z,26.1058,22.7992,0
2020-04-20T17:28:00Z,2020-04-20T17:29:00Z,26.5331,22.8839,0
2020-04-20T17:29:00Z,2020-04-20T17:30:00Z,26.7046,22.8946,0
2020-04-20T17:30:00Z,2020-04-20T17:31:00Z,26.6867,22.9508,0
2020-04-20T17:31:00Z,2020-04-20T17:32:00Z,26.8077,22.9854,0
2020-04-20T17:32:00Z,2020-04-20T17:33:00Z,26.8208,23.0258,0
2020-04-20T17:33:00Z,2020-04-20T17:34:00Z,26.4709,23.0736,0
2020-04-20T17:34:00Z,2020-04-20T17:35:00Z,26.5292,23.0542,0
2020-04-20T17:35:00Z,2020-04-20T17:36:00Z,26.5517,22.9167,0
2020-04-20T17:36:00Z,2020-04-20T17:37:00Z,26.6831,22.5846,0
2020-04-20T17:37:00Z,2020-04-20T17:38:00Z,26.3027,22.0591,0
2020-04-20T17:38:00Z,2020-04-20T17:39:00Z,25.6583,21.2575,0
2020-04-20T17:39:00Z,2020-04-20T17:40:00Z,25.1567,20.4258,0
2020-04-20T17:40:00Z,2020-04-20T17:41:00Z,25.03,20.6446,0
2020-04-20T17:41:00Z,2020-04-20T17:42:00Z,25.7327,21.2918,0
2020-04-20T17:42:00Z,2020-04-20T17:43:00Z,26.0692,21.6617,0
2020-04-20T17:43:00Z,2020-04-20T17:44:00Z,26.3542,21.8817,0
2020-04-20T17:44:00Z,2020-04-20T17:45:00Z,26.6054,22.0685,0
2020-04-20T17:45:00Z,2020-04-20T17:46:00Z,26.4391,21.7382,0
2020-04-20T17:46:00Z,2020-04-20T17:47:00Z,26.5917,21.7233,0
2020-04-20T17:47:00Z,2020-04-20T17:48:00Z,26.7925,22.1625,0
2020-04-20T17:48:00Z,2020-04-20T17:49:00Z,26.5954,22.5531,0
2020-04-20T17:49:00Z,2020-04-20T17:50:00Z,26.5225,22.7573,0
2020-04-20T17:50:00Z,2020-04-20T17:51:00Z,25.9264,23.2358,0
2020-04-20T17:51:00Z,2020-04-20T17:52:00Z,25.3108,23.5108,0
2020-04-20T17:52:00Z,2020-04-20T17:53:00Z,24.9125,23.8269,0
2020-04-20T17:53:00Z,2020-04-20T17:54:00Z,25.1092,23.9246,0
2020-04-20T17:54:00Z,2020-04-20T17:55:00Z,24.9591,24.1842,0
2020-04-20T17:55:00Z,2020-04-20T17:56:00Z,24.8983,24.1658,0
2020-04-20T17:56:00Z,2020-04-20T17:57:00Z,24.8075,23.7223,0
2020-04-20T17:57:00Z,2020-04-20T17:58:00Z,24.49,22.5264,0
2020-04-20T17:58:00Z,2020-04-20T17:59:00Z,23.6131,22.0167,0
2020-04-20T17:59:00Z,2020-04-20T18:00:00Z,23.4136,21.6583,0
2020-04-20T18:00:00Z,2020-04-20T18:01:00Z,23.8217,22.0685,0
2020-04-20T18:01:00Z,2020-04-20T18:02:00Z,24.5092,22.7591,0
2020-04-20T18:02:00Z,2020-04-20T18:03:00Z,24.9646,23.25,0
